0,2010-03-19,12.129.193.235,154.11.98.18
0,2010-03-19,12.129.193.235,164.128.251.50
0,2010-03-19,12.129.193.235,196.25.9.46
0,2010-03-19,12.129.193.235,203.202.125.6
0,2010-03-19,12.129.193.235,212.241.174.1
0,2010-03-19,12.129.193.235,213.192.191.82
0,2010-03-19,12.129.193.235,213.200.64.94
0,2010-03-19,12.129.193.235,216.113.10.50
0,2010-03-19,12.129.193.235,216.18.63.214
0,2010-03-19,12.129.193.235,216.191.14.250
0,2010-03-19,12.129.193.235,62.48.45.129
0,2010-03-19,12.129.193.235,64.135.5.58
0,2010-03-19,12.129.193.235,66.162.47.58
0,2010-03-19,12.129.193.235,66.209.87.106
0,2010-03-19,12.129.193.235,69.31.111.255
0,2010-03-19,12.129.193.235,86.55.0.50
0,2010-03-19,154.11.98.18,12.129.193.235
0,2010-03-19,154.11.98.18,154.11.98.18
0,2010-03-19,154.11.98.18,164.128.251.50
0,2010-03-19,154.11.98.18,196.25.9.46
0,2010-03-19,154.11.98.18,203.202.125.6
0,2010-03-19,154.11.98.18,212.241.174.1
0,2010-03-19,154.11.98.18,213.192.191.82
0,2010-03-19,154.11.98.18,213.200.64.94
0,2010-03-19,154.11.98.18,216.113.10.50
0,2010-03-19,154.11.98.18,216.18.63.214
0,2010-03-19,154.11.98.18,216.191.14.250
0,2010-03-19,154.11.98.18,62.48.45.129
0,2010-03-19,154.11.98.18,64.135.5.58
0,2010-03-19,154.11.98.18,66.162.47.58
0,2010-03-19,154.11.98.18,66.209.87.106
0,2010-03-19,154.11.98.18,69.31.111.255
0,2010-03-19,154.11.98.18,86.55.0.50
0,2010-03-19,164.128.251.50,12.129.193.235
0,2010-03-19,164.128.251.50,154.11.98.18
0,2010-03-19,164.128.251.50,196.25.9.46
0,2010-03-19,164.128.251.50,203.202.125.6
0,2010-03-19,164.128.251.50,212.241.174.1
0,2010-03-19,164.128.251.50,213.192.191.82
0,2010-03-19,164.128.251.50,213.200.64.94
0,2010-03-19,164.128.251.50,216.113.10.50
0,2010-03-19,164.128.251.50,216.18.63.214
0,2010-03-19,164.128.251.50,216.191.14.250
0,2010-03-19,164.128.251.50,62.48.45.129
0,2010-03-19,164.128.251.50,64.135.5.58
0,2010-03-19,164.128.251.50,66.162.47.58
0,2010-03-19,164.128.251.50,66.209.87.106
0,2010-03-19,164.128.251.50,69.31.111.255
0,2010-03-19,164.128.251.50,86.55.0.50
0,2010-03-19,196.25.9.46,12.129.193.235
0,2010-03-19,196.25.9.46,154.11.98.18
0,2010-03-19,196.25.9.46,164.128.251.50
0,2010-03-19,196.25.9.46,203.202.125.6
0,2010-03-19,196.25.9.46,212.241.174.1
0,2010-03-19,196.25.9.46,213.192.191.82
0,2010-03-19,196.25.9.46,213.200.64.94
0,2010-03-19,196.25.9.46,216.113.10.50
0,2010-03-19,196.25.9.46,216.18.63.214
0,2010-03-19,196.25.9.46,216.191.14.250
0,2010-03-19,196.25.9.46,62.48.45.129
0,2010-03-19,196.25.9.46,64.135.5.58
0,2010-03-19,196.25.9.46,66.162.47.58
0,2010-03-19,196.25.9.46,66.209.87.106
0,2010-03-19,196.25.9.46,69.31.111.255
0,2010-03-19,196.25.9.46,86.55.0.50
0,2010-03-19,203.202.125.6,12.129.193.235
0,2010-03-19,203.202.125.6,154.11.98.18
0,2010-03-19,203.202.125.6,164.128.251.50
0,2010-03-19,203.202.125.6,196.25.9.46
0,2010-03-19,203.202.125.6,212.241.174.1
0,2010-03-19,203.202.125.6,213.192.191.82
0,2010-03-19,203.202.125.6,213.200.64.94
0,2010-03-19,203.202.125.6,216.113.10.50
0,2010-03-19,203.202.125.6,216.18.63.214
0,2010-03-19,203.202.125.6,216.191.14.250
0,2010-03-19,203.202.125.6,62.48.45.129
0,2010-03-19,203.202.125.6,64.135.5.58
0,2010-03-19,203.202.125.6,66.162.47.58
0,2010-03-19,203.202.125.6,66.209.87.106
0,2010-03-19,203.202.125.6,69.31.111.255
0,2010-03-19,203.202.125.6,86.55.0.50
0,2010-03-19,212.241.174.1,12.129.193.235
0,2010-03-19,212.241.174.1,154.11.98.18
0,2010-03-19,212.241.174.1,164.128.251.50
0,2010-03-19,212.241.174.1,196.25.9.46
0,2010-03-19,212.241.174.1,203.202.125.6
0,2010-03-19,212.241.174.1,213.192.191.82
0,2010-03-19,212.241.174.1,213.200.64.94
0,2010-03-19,212.241.174.1,216.113.10.50
0,2010-03-19,212.241.174.1,216.18.63.214
0,2010-03-19,212.241.174.1,216.191.14.250
0,2010-03-19,212.241.174.1,62.48.45.129
0,2010-03-19,212.241.174.1,64.135.5.58
0,2010-03-19,212.241.174.1,66.162.47.58
0,2010-03-19,212.241.174.1,66.209.87.106
0,2010-03-19,212.241.174.1,69.31.111.255
0,2010-03-19,212.241.174.1,86.55.0.50
0,2010-03-19,213.192.191.82,12.129.193.235
0,2010-03-19,213.192.191.82,154.11.98.18
0,2010-03-19,213.192.191.82,164.128.251.50
0,2010-03-19,213.192.191.82,196.25.9.46
0,2010-03-19,213.192.191.82,203.202.125.6
0,2010-03-19,213.192.191.82,212.241.174.1
0,2010-03-19,213.192.191.82,213.200.64.94
0,2010-03-19,213.192.191.82,216.113.10.50
0,2010-03-19,213.192.191.82,216.18.63.214
0,2010-03-19,213.192.191.82,216.191.14.250
0,2010-03-19,213.192.191.82,62.48.45.129
0,2010-03-19,213.192.191.82,64.135.5.58
0,2010-03-19,213.192.191.82,66.162.47.58
0,2010-03-19,213.192.191.82,66.209.87.106
0,2010-03-19,213.192.191.82,69.31.111.255
0,2010-03-19,213.192.191.82,86.55.0.50
0,2010-03-19,213.200.64.94,12.129.193.235
0,2010-03-19,213.200.64.94,154.11.98.18
0,2010-03-19,213.200.64.94,164.128.251.50
0,2010-03-19,213.200.64.94,196.25.9.46
0,2010-03-19,213.200.64.94,203.202.125.6
0,2010-03-19,213.200.64.94,212.241.174.1
0,2010-03-19,213.200.64.94,216.113.10.50
0,2010-03-19,213.200.64.94,216.18.63.214
0,2010-03-19,213.200.64.94,216.191.14.250
0,2010-03-19,213.200.64.94,62.48.45.129
0,2010-03-19,213.200.64.94,64.135.5.58
0,2010-03-19,213.200.64.94,66.162.47.58
0,2010-03-19,213.200.64.94,66.209.87.106
0,2010-03-19,213.200.64.94,69.31.111.255
0,2010-03-19,213.200.64.94,86.55.0.50
0,2010-03-19,216.113.10.50,12.129.193.235
0,2010-03-19,216.113.10.50,12.129.193.235
0,2010-03-19,216.113.10.50,154.11.98.18
0,2010-03-19,216.113.10.50,164.128.251.50
0,2010-03-19,216.113.10.50,196.25.9.46
0,2010-03-19,216.113.10.50,212.241.174.1
0,2010-03-19,216.113.10.50,213.192.191.82
0,2010-03-19,216.113.10.50,213.200.64.94
0,2010-03-19,216.113.10.50,216.18.63.214
0,2010-03-19,216.113.10.50,216.191.14.250
0,2010-03-19,216.113.10.50,62.48.45.129
0,2010-03-19,216.113.10.50,64.135.5.58
0,2010-03-19,216.113.10.50,66.162.47.58
0,2010-03-19,216.113.10.50,66.209.87.106
0,2010-03-19,216.113.10.50,69.31.111.255
0,2010-03-19,216.113.10.50,86.55.0.50
0,2010-03-19,216.18.63.214,12.129.193.235
0,2010-03-19,216.18.63.214,154.11.98.18
0,2010-03-19,216.18.63.214,164.128.251.50
0,2010-03-19,216.18.63.214,196.25.9.46
0,2010-03-19,216.18.63.214,203.202.125.6
0,2010-03-19,216.18.63.214,212.241.174.1
0,2010-03-19,216.18.63.214,213.192.191.82
0,2010-03-19,216.18.63.214,213.200.64.94
0,2010-03-19,216.18.63.214,216.113.10.50
0,2010-03-19,216.18.63.214,216.191.14.250
0,2010-03-19,216.18.63.214,62.48.45.129
0,2010-03-19,216.18.63.214,64.135.5.58
0,2010-03-19,216.18.63.214,66.162.47.58
0,2010-03-19,216.18.63.214,66.209.87.106
0,2010-03-19,216.18.63.214,69.31.111.255
0,2010-03-19,216.18.63.214,86.55.0.50
0,2010-03-19,216.191.14.250,12.129.193.235
0,2010-03-19,216.191.14.250,154.11.98.18
0,2010-03-19,216.191.14.250,164.128.251.50
0,2010-03-19,216.191.14.250,196.25.9.46
0,2010-03-19,216.191.14.250,203.202.125.6
0,2010-03-19,216.191.14.250,212.241.174.1
0,2010-03-19,216.191.14.250,213.192.191.82
0,2010-03-19,216.191.14.250,213.200.64.94
0,2010-03-19,216.191.14.250,216.113.10.50
0,2010-03-19,216.191.14.250,216.18.63.214
0,2010-03-19,216.191.14.250,62.48.45.129
0,2010-03-19,216.191.14.250,64.135.5.58
0,2010-03-19,216.191.14.250,66.162.47.58
0,2010-03-19,216.191.14.250,66.209.87.106
0,2010-03-19,216.191.14.250,69.31.111.255
0,2010-03-19,216.191.14.250,86.55.0.50
0,2010-03-19,62.48.45.129,12.129.193.235
0,2010-03-19,62.48.45.129,154.11.98.18
0,2010-03-19,62.48.45.129,164.128.251.50
0,2010-03-19,62.48.45.129,196.25.9.46
0,2010-03-19,62.48.45.129,203.202.125.6
0,2010-03-19,62.48.45.129,212.241.174.1
0,2010-03-19,62.48.45.129,213.192.191.82
0,2010-03-19,62.48.45.129,213.200.64.94
0,2010-03-19,62.48.45.129,216.113.10.50
0,2010-03-19,62.48.45.129,216.18.63.214
0,2010-03-19,62.48.45.129,216.191.14.250
0,2010-03-19,62.48.45.129,64.135.5.58
0,2010-03-19,62.48.45.129,66.162.47.58
0,2010-03-19,62.48.45.129,66.209.87.106
0,2010-03-19,62.48.45.129,69.31.111.255
0,2010-03-19,62.48.45.129,86.55.0.50
0,2010-03-19,64.135.5.58,12.129.193.235
0,2010-03-19,64.135.5.58,154.11.98.18
0,2010-03-19,64.135.5.58,164.128.251.50
0,2010-03-19,64.135.5.58,196.25.9.46
0,2010-03-19,64.135.5.58,203.202.125.6
0,2010-03-19,64.135.5.58,212.241.174.1
0,2010-03-19,64.135.5.58,213.192.191.82
0,2010-03-19,64.135.5.58,213.200.64.94
0,2010-03-19,64.135.5.58,216.113.10.50
0,2010-03-19,64.135.5.58,216.18.63.214
0,2010-03-19,64.135.5.58,216.191.14.250
0,2010-03-19,64.135.5.58,62.48.45.129
0,2010-03-19,64.135.5.58,66.162.47.58
0,2010-03-19,64.135.5.58,66.209.87.106
0,2010-03-19,64.135.5.58,69.31.111.255
0,2010-03-19,64.135.5.58,86.55.0.50
0,2010-03-19,66.162.47.58,12.129.193.235
0,2010-03-19,66.162.47.58,154.11.98.18
0,2010-03-19,66.162.47.58,164.128.251.50
0,2010-03-19,66.162.47.58,196.25.9.46
0,2010-03-19,66.162.47.58,203.202.125.6
0,2010-03-19,66.162.47.58,212.241.174.1
0,2010-03-19,66.162.47.58,213.192.191.82
0,2010-03-19,66.162.47.58,213.200.64.94
0,2010-03-19,66.162.47.58,216.113.10.50
0,2010-03-19,66.162.47.58,216.18.63.214
0,2010-03-19,66.162.47.58,216.191.14.250
0,2010-03-19,66.162.47.58,62.48.45.129
0,2010-03-19,66.162.47.58,64.135.5.58
0,2010-03-19,66.162.47.58,66.209.87.106
0,2010-03-19,66.162.47.58,69.31.111.255
0,2010-03-19,66.162.47.58,86.55.0.50
0,2010-03-19,66.209.87.106,12.129.193.235
0,2010-03-19,66.209.87.106,154.11.98.18
0,2010-03-19,66.209.87.106,164.128.251.50
0,2010-03-19,66.209.87.106,196.25.9.46
0,2010-03-19,66.209.87.106,203.202.125.6
0,2010-03-19,66.209.87.106,212.241.174.1
0,2010-03-19,66.209.87.106,213.192.191.82
0,2010-03-19,66.209.87.106,213.200.64.94
0,2010-03-19,66.209.87.106,216.113.10.50
0,2010-03-19,66.209.87.106,216.18.63.214
0,2010-03-19,66.209.87.106,216.191.14.250
0,2010-03-19,66.209.87.106,62.48.45.129
0,2010-03-19,66.209.87.106,64.135.5.58
0,2010-03-19,66.209.87.106,66.162.47.58
0,2010-03-19,66.209.87.106,69.31.111.255
0,2010-03-19,66.209.87.106,86.55.0.50
0,2010-03-19,69.31.111.162,12.129.193.235
0,2010-03-19,69.31.111.162,154.11.98.18
0,2010-03-19,69.31.111.162,164.128.251.50
0,2010-03-19,69.31.111.162,196.25.9.46
0,2010-03-19,69.31.111.162,203.202.125.6
0,2010-03-19,69.31.111.162,212.241.174.1
0,2010-03-19,69.31.111.162,213.192.191.82
0,2010-03-19,69.31.111.162,213.200.64.94
0,2010-03-19,69.31.111.162,216.113.10.50
0,2010-03-19,69.31.111.162,216.18.63.214
0,2010-03-19,69.31.111.162,216.191.14.250
0,2010-03-19,69.31.111.162,62.48.45.129
0,2010-03-19,69.31.111.162,64.135.5.58
0,2010-03-19,69.31.111.162,66.162.47.58
0,2010-03-19,69.31.111.162,66.209.87.106
0,2010-03-19,69.31.111.162,86.55.0.50
0,2010-03-19,86.55.0.50,12.129.193.235
0,2010-03-19,86.55.0.50,154.11.98.18
0,2010-03-19,86.55.0.50,164.128.251.50
0,2010-03-19,86.55.0.50,196.25.9.46
0,2010-03-19,86.55.0.50,203.202.125.6
0,2010-03-19,86.55.0.50,212.241.174.1
0,2010-03-19,86.55.0.50,213.192.191.82
0,2010-03-19,86.55.0.50,213.200.64.94
0,2010-03-19,86.55.0.50,216.113.10.50
0,2010-03-19,86.55.0.50,216.18.63.214
0,2010-03-19,86.55.0.50,216.191.14.250
0,2010-03-19,86.55.0.50,62.48.45.129
0,2010-03-19,86.55.0.50,64.135.5.58
0,2010-03-19,86.55.0.50,66.162.47.58
0,2010-03-19,86.55.0.50,66.209.87.106
0,2010-03-19,86.55.0.50,69.31.111.255
